Function Name Readability,Variable Name Readability,Tabulators,Tab Indents,Space Indents,Prefer Tabs Over Spaces,Unique Words,AbiTagAttr,AccessSpecDecl,ArraySubscriptExpr,BinaryOperator,CStyleCastExpr,CXXBoolLiteralExpr,CXXConstructExpr,CXXConstructorDecl,CXXConversionDecl,CXXCtorInitializer,CXXDependentScopeMemberExpr,CXXDestructorDecl,CXXFunctionalCastExpr,CXXMemberCallExpr,CXXMethodDecl,CXXOperatorCallExpr,CXXRecordDecl,CXXStaticCastExpr,CXXTemporaryObjectExpr,CXXThisExpr,CXXUnresolvedConstructExpr,CallExpr,ClassTemplateSpecialization,CompoundAssignOperator,CompoundStmt,ConditionalOperator,ConstantExpr,CopyAssignment,CopyConstructor,DeclRefExpr,DeclStmt,DefaultConstructor,DefinitionData,DependentNameType,Destructor,EnumConstantDecl,ExprWithCleanups,FieldDecl,ForStmt,FormatAttr,FriendDecl,FunctionDecl,FunctionTemplateDecl,ImplicitCastExpr,IntegerLiteral,MaterializeTemporaryExpr,MemberExpr,MoveAssignment,MoveConstructor,NoThrowAttr,NullStmt,public,ParenExpr,ParenListExpr,ParmVarDecl,PureAttr,ReturnStmt,StringLiteral,TemplateArgument,TemplateSpecializationType,TemplateTypeParmDecl,TypedefDecl,UnaryOperator,UnresolvedLookupExpr,UsingDecl,UsingShadowDecl,WhileStmt,author,function
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
1,0,0,0,5,0,9,0,0,2,15,0,2,2,0,0,0,0,0,2,2,12,0,0,1,0,9,0,5,0,1,14,1,0,0,0,32,4,0,0,0,0,0,1,0,2,0,0,4,0,39,4,1,10,0,0,0,0,0,1,0,9,0,0,3,0,0,0,0,4,0,1,1,0,aknow,clear
0,1,0,0,16,0,20,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,aknow,fillCol
0,1,0,0,4,0,9,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,aknow,fillRow
1,0.5,0,0,21,0,30,0,1,0,7,0,0,2,2,0,2,0,1,0,1,2,5,2,0,0,0,0,19,0,0,12,0,1,1,1,44,2,1,1,0,2,1,0,0,1,0,0,7,1,39,6,0,1,1,1,3,0,2,0,0,20,0,3,3,1,0,3,0,2,0,3,6,0,aknow,main
1,0,0,0,0,0,20,0,0,0,21,0,1,0,0,0,0,13,0,0,0,30,5,16,11,0,8,1,20,0,0,24,0,4,12,12,46,11,12,12,24,12,1,0,15,0,0,0,12,7,35,23,0,23,12,12,0,1,9,2,0,76,0,14,1,22,2,25,5,4,8,7,7,0,aknow,size
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
1,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
0,1,0,0,23,0,20,0,0,6,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,41,3,0,0,0,0,0,0,0,2,0,0,1,0,37,10,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,1,aknow,tryH
0,1,0,0,23,0,20,0,0,6,23,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,41,3,0,0,0,0,0,0,0,2,0,0,1,0,37,10,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,1,aknow,tryV
1,0.8,0,0,10,0,19,0,1,0,1,0,0,2,2,0,2,0,1,0,1,2,3,2,0,0,0,0,11,0,0,7,0,1,1,1,28,3,1,1,0,2,1,0,0,1,0,0,7,1,25,3,0,1,1,1,3,0,2,0,0,16,0,3,4,1,0,3,0,2,0,3,6,0,aknow,main
1,1,0,0,10,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,aknow,simulate
1,0,0,0,0,0,20,0,0,0,21,0,1,0,0,0,0,13,0,0,0,30,5,16,11,0,8,1,20,0,0,24,0,4,12,12,46,11,12,12,24,12,1,0,15,0,0,0,12,7,35,23,0,23,12,12,0,1,9,2,0,76,0,14,1,22,2,25,5,4,8,7,7,0,aknow,size
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
1,0.88,0,0,42,0,34,0,1,0,7,0,0,4,2,0,2,0,1,0,7,2,9,2,0,0,0,0,21,0,0,15,0,3,1,1,57,10,1,1,0,2,1,2,0,5,0,0,7,1,50,13,3,7,1,1,3,0,2,1,0,16,0,3,5,1,0,3,0,6,0,3,6,0,aknow,main
1,0,0,0,0,0,20,0,0,0,25,0,1,0,0,0,0,18,0,0,0,30,5,16,15,0,9,1,26,0,0,29,0,5,12,12,53,13,12,12,24,12,1,0,15,0,0,0,13,7,46,28,0,31,12,12,0,1,9,3,0,78,0,17,1,23,2,25,5,5,9,7,7,0,aknow,size
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
1,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
0,1,0,0,3,0,9,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,1,0,0,0,0,0,0,0,1,0,0,1,0,6,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,aknow,flipSwitch
0,0.83,0,0,15,0,22,0,0,2,4,0,6,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6,0,0,4,0,0,0,0,25,5,0,0,0,0,0,3,0,2,0,0,1,0,27,2,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,aknow,fullfill
1,1,0,0,11,0,17,0,16,4,11,1,2,1,29,0,10,3,3,0,2,28,2,12,3,0,22,0,17,7,0,23,0,1,9,9,54,5,9,9,3,12,1,0,20,3,0,0,14,15,33,4,0,27,9,9,0,1,8,0,7,86,0,10,0,12,2,32,0,6,7,0,0,0,aknow,initial
1,0.5,0,0,17,0,28,0,1,0,2,0,0,2,2,0,2,0,1,0,1,2,5,2,0,0,0,0,15,0,0,9,0,1,1,1,33,2,1,1,0,2,1,0,0,1,0,0,7,1,29,4,0,1,1,1,3,0,2,0,0,16,0,3,5,1,0,3,0,3,0,3,6,0,aknow,main
1,0,0,0,0,0,20,0,0,0,23,0,1,0,0,0,0,23,0,0,0,30,7,16,16,0,11,1,28,0,0,28,0,4,12,12,56,14,12,12,24,12,1,0,15,0,0,0,12,7,39,23,0,36,12,12,0,1,9,4,0,77,0,18,1,22,2,25,5,4,11,7,7,0,aknow,size
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
0,1,0,0,2,0,8,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,4,3,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,aknow,suffixNumber
1,1,0,0,2,0,7,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,7,0,26,4,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,2,0,0,0,0,aknow,test
0,1,0,0,17,0,17,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,25,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,aknow,test_dfs
0,0.75,0,0,25,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,10,3,0,0,0,0,0,0,0,1,0,0,1,0,12,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,aknow,toNumber
1,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
0,1,0,0,2,0,11,0,0,0,15,0,0,6,0,0,0,0,0,0,8,0,18,0,0,1,0,0,30,0,0,8,0,0,0,0,65,2,0,0,0,0,0,3,0,1,0,0,2,0,78,13,6,8,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,aknow,computeMaxRemain
0,1,0,0,19,0,22,0,0,0,15,0,0,4,0,0,0,0,0,0,6,0,18,0,0,1,0,0,26,0,0,7,0,0,0,0,60,2,0,0,0,0,0,2,0,1,0,0,1,0,75,11,3,6,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,aknow,computeMaxRemain_dfs
0,0.5,0,0,2,0,11,0,0,0,1,0,0,4,0,0,0,0,0,0,4,0,7,0,0,0,0,0,14,0,1,2,0,0,0,0,31,5,0,0,0,0,0,3,0,0,0,0,2,0,30,2,5,4,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,aknow,computeSubNodes
0,0.5,0,0,5,0,13,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,7,0,0,0,0,0,10,0,1,1,0,0,0,0,26,5,0,0,0,0,0,2,0,0,0,0,1,0,27,1,2,2,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,aknow,computeSubNodes_dfs
1,0.75,0,0,13,0,20,0,1,0,19,0,0,9,2,0,2,0,1,0,9,2,19,2,0,1,0,0,40,0,0,16,0,1,1,1,94,6,1,1,0,2,1,4,0,3,0,0,9,1,105,18,7,9,1,1,3,0,2,0,0,19,0,6,3,1,0,3,0,7,0,3,6,0,aknow,main
1,1,0,0,13,0,18,0,0,0,2,0,0,0,0,0,0,0,0,0,6,2,5,0,0,0,0,0,11,0,0,2,0,3,0,0,28,2,0,0,0,0,4,0,0,1,0,0,8,0,19,6,0,6,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,0,1,1,0,aknow,read
1,0,0,0,0,0,20,0,0,0,28,0,1,0,0,0,0,32,0,1,0,34,19,16,20,0,21,1,56,0,0,38,0,5,12,12,116,29,12,12,27,12,1,0,16,0,0,0,13,7,47,29,0,62,12,12,0,1,9,3,0,81,0,19,1,23,2,25,5,5,23,7,7,0,aknow,size
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
1,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
1,0.8,0,0,18,0,22,0,1,0,5,0,0,2,2,0,2,0,1,0,1,2,4,2,0,0,0,0,10,0,0,10,0,1,1,1,36,5,1,1,0,2,1,0,0,3,0,0,7,1,28,6,0,1,1,1,3,0,2,1,0,16,0,3,3,1,0,3,0,5,0,3,6,0,aknow,main
1,0,0,0,0,0,3,0,0,0,21,0,1,0,0,0,0,18,0,0,0,44,5,16,13,0,10,1,20,0,0,24,0,4,12,12,50,11,12,12,33,12,3,0,16,0,0,0,12,7,39,25,0,30,12,12,0,1,9,2,0,83,0,14,1,22,2,25,5,4,8,8,8,0,aknow,size
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
1,1,0,0,14,0,19,0,0,0,4,0,2,2,0,0,0,0,0,0,3,0,3,14,0,2,0,0,8,0,0,4,0,0,9,9,23,4,9,9,0,9,0,2,0,1,0,0,2,1,25,4,2,3,9,9,0,0,9,0,0,2,0,1,0,24,0,27,0,2,4,1,1,0,aknow,convert
1,0.4,0,0,4,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,9,0,0,0,0,0,11,0,0,2,0,0,0,0,21,4,0,0,0,0,0,2,0,0,0,0,1,0,18,0,2,4,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,aknow,dump
1,0.75,0,0,20,0,27,0,1,0,2,0,0,3,2,0,2,0,1,0,3,2,6,2,0,0,0,0,17,0,0,10,0,1,1,1,40,4,1,1,0,2,1,1,0,2,0,0,7,1,32,4,1,3,1,1,3,0,2,0,0,16,0,3,4,1,0,3,0,4,0,3,6,0,aknow,main
1,1,0,0,8,0,16,0,0,0,4,0,18,0,3,0,6,0,1,0,2,12,6,31,2,0,0,0,18,12,0,8,0,16,19,19,33,3,19,19,1,20,2,0,2,2,0,0,11,11,53,7,0,8,19,19,0,0,5,0,0,50,0,5,0,74,24,52,0,2,17,2,3,0,aknow,ok
1,0,0,0,0,0,3,0,0,0,32,0,1,0,0,0,0,32,0,1,0,44,19,16,21,0,21,1,57,0,0,41,0,6,12,12,122,31,12,12,33,12,3,0,16,0,0,0,14,7,54,36,0,62,12,12,0,1,9,3,0,85,0,20,1,24,2,25,5,6,23,8,8,0,aknow,size
1,0.6,0,0,21,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,8,0,3,5,0,0,0,0,41,11,0,0,0,0,0,0,0,4,0,0,1,0,40,9,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,aknow,solve
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
1,0,0,0,3,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
1,1,0,0,9,0,21,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,0,7,0,0,2,0,0,0,0,19,3,0,0,0,0,0,2,0,1,0,0,1,0,15,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,aknow,compute
1,1,0,0,6,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,8,2,0,0,0,0,0,0,0,1,0,0,1,0,7,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,aknow,factorial
1,1,0,0,10,0,20,0,16,5,19,6,2,1,29,0,10,7,3,0,2,28,8,12,1,0,22,0,49,11,2,37,0,4,9,9,134,25,9,9,5,12,1,1,20,6,0,0,17,15,72,10,1,31,9,9,0,1,8,2,7,97,0,14,0,19,2,32,0,11,25,0,0,0,aknow,initial
1,0.5,0,0,9,0,16,0,0,0,1,0,0,2,3,0,0,0,1,0,2,0,3,2,0,0,0,0,7,0,0,3,0,0,1,1,17,2,1,1,0,2,0,1,0,1,0,0,1,0,9,1,1,2,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,aknow,input
1,0.5,0,0,13,0,22,0,1,0,1,0,0,2,2,0,2,0,1,0,1,2,1,2,0,0,0,0,9,0,0,7,0,1,1,1,20,2,1,1,0,2,1,0,0,1,0,0,7,1,19,3,0,1,1,1,3,0,2,0,0,16,0,3,3,1,0,3,0,2,0,3,6,0,aknow,main
1,0,0,0,0,0,3,0,0,0,28,0,1,0,0,0,0,29,0,1,0,44,18,16,19,0,20,1,55,0,0,37,0,5,12,12,115,28,12,12,33,12,3,0,16,0,0,0,13,7,47,31,0,58,12,12,0,1,9,3,0,84,0,18,1,23,2,25,5,5,22,8,8,0,aknow,size
1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,2,8,0,0,0,0,0,3,0,0,0,0,7,0,3,0,1,0,3,0,0,0,3,6,0,aknow,sqr
1,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,aknow,tostr
0,1,0,0,5,0,17,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,8,1,0,0,0,0,0,2,0,0,0,0,1,0,5,0,4,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,aknow,uniqueString
1,0.5,0,0,12,0,21,0,1,2,6,0,4,6,2,0,2,0,1,0,5,3,7,2,0,0,0,0,17,0,0,8,0,2,1,1,45,11,1,1,0,2,2,5,0,0,0,0,9,0,49,3,5,6,1,1,0,0,8,3,0,11,0,4,0,0,0,0,1,0,0,0,0,0,aknow,valid
1,0.53,145,57,57,0,58,0,0,6,11,0,0,10,0,0,0,0,0,0,19,0,3,0,0,0,0,0,30,0,0,11,0,0,0,0,78,19,0,0,0,0,0,5,0,6,0,0,4,0,73,10,7,19,0,0,3,0,0,1,0,6,0,0,5,0,0,0,0,12,0,0,0,0,akrasuski1,main
1,0,140,60,60,0,102,0,0,0,0,0,1,0,0,0,0,5,0,0,0,3,2,2,0,0,1,0,4,0,0,4,0,0,1,1,4,1,1,1,0,1,0,0,0,0,0,0,3,3,0,1,0,6,1,1,0,0,1,0,0,3,0,4,0,2,0,5,0,0,2,1,1,0,akrasuski1,empty
1,0.92,423,108,108,0,61,0,0,3,43,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,39,0,1,34,0,0,0,0,132,24,0,0,0,0,0,1,0,18,0,0,4,0,149,38,1,7,0,0,3,0,0,0,0,6,0,0,31,0,0,0,0,22,0,0,0,0,akrasuski1,main
1,1,38,17,17,0,20,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,27,5,0,0,0,0,0,0,0,1,0,0,1,0,23,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,0,0,1,akrasuski1,main
1,1,117,44,44,0,30,0,0,0,16,0,0,4,0,0,0,0,0,0,8,0,4,0,0,0,0,0,22,0,0,13,0,0,0,0,54,13,0,0,0,0,0,1,0,6,0,0,4,0,55,18,2,8,0,0,3,0,0,0,0,6,0,0,9,0,0,0,0,11,0,0,0,0,akrasuski1,main
1,0.86,0,0,62,0,46,0,0,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6,15,0,0,0,0,87,19,0,0,0,0,0,0,0,8,0,0,4,0,96,21,0,0,0,0,3,0,0,0,0,6,0,0,6,0,0,0,0,11,0,0,0,1,akrasuski1,main
1,1,0,0,46,0,33,0,0,14,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,13,0,0,0,0,60,18,0,0,0,0,0,0,0,11,0,0,4,0,65,28,0,0,0,0,3,0,0,0,0,6,0,0,6,0,0,0,0,15,0,0,0,0,akrasuski1,main
1,1,0,0,34,0,33,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,4,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,akrasuski1,factorial
1,1,0,0,26,0,36,0,0,0,9,0,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,16,0,0,5,0,0,0,0,48,9,0,0,0,0,0,1,0,4,0,0,4,0,45,10,1,7,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,7,0,0,0,0,akrasuski1,main
1,1,0,0,27,0,35,0,0,0,9,0,0,2,0,0,0,0,0,0,6,0,3,0,0,0,0,0,14,0,1,6,0,0,0,0,40,10,0,0,0,0,0,1,0,3,0,0,4,0,42,7,2,6,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,7,0,0,0,1,akrasuski1,main
1,1,0,0,4,0,9,0,0,0,9,0,1,0,0,0,0,0,0,0,0,40,0,3,2,0,0,2,1,2,0,43,0,2,2,2,9,0,2,2,0,2,2,0,1,0,0,0,9,1,31,45,0,0,2,2,3,0,0,12,0,16,0,43,0,2,0,3,5,14,0,3,3,0,akrasuski1,min
0,1,0,0,1,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,4,4,10,0,4,4,0,4,0,0,0,1,0,0,29,5,17,4,0,0,4,4,0,0,4,0,0,81,0,3,0,9,0,26,0,8,0,6,6,0,akrasuski1,cmp
1,1,0,0,27,0,38,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,35,7,0,0,0,0,0,0,0,2,0,0,4,0,32,6,0,0,0,0,3,0,0,0,0,6,0,0,4,0,0,0,0,10,0,0,0,1,akrasuski1,main
1,0,0,0,0,0,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,10,1,1,1,1,21,0,1,1,0,1,1,0,0,0,0,0,22,3,25,2,0,0,1,1,10,0,1,0,0,23,0,10,0,1,0,6,0,1,0,8,21,0,Al.Cash,abs
0,1,0,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,Al.Cash,gcd
1,0.9,0,0,45,0,24,0,5,16,69,0,0,13,11,0,3,0,4,0,7,28,5,9,3,3,15,0,20,0,7,45,0,4,4,4,131,8,4,4,5,8,4,7,1,0,0,0,7,0,171,30,7,17,4,4,0,0,7,3,0,42,0,23,5,3,1,2,0,18,1,0,0,1,Al.Cash,go
1,0.75,0,0,27,0,42,0,1,3,34,0,0,2,2,0,2,0,1,1,1,2,0,2,0,0,0,0,18,0,0,9,0,1,1,1,92,7,1,1,0,2,1,0,0,6,0,0,7,1,90,30,0,1,1,1,3,0,2,3,0,16,0,3,8,1,0,3,0,14,0,3,6,0,Al.Cash,main
0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,Al.Cash,smax
1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,Al.Cash,smin
1,0.75,0,0,25,0,38,0,1,4,7,0,0,2,2,0,2,0,1,0,1,2,0,2,0,0,0,0,10,0,0,7,0,1,1,1,33,2,1,1,0,2,1,0,0,2,0,0,7,1,45,6,0,1,1,1,3,0,2,2,0,16,0,3,6,1,0,3,0,3,0,3,6,0,Al.Cash,main
0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,Al.Cash,smax
1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,Al.Cash,smin
