empty_lines,non_empty_lines,average_line_length,line_length_deviation,words,unique_words,chars,tabulators,spaces,tab_indents,space_indents,prefers_tabs_over_spaces,whitespace_to_character_ratio,comments,comment_readability,one_line_to_all_comments,multi_line_to_all_comments,inline_to_all_comments,unindented_comments_to_all,preprocessor_directives,define_name_readability,using_stl_libraries,all_keywords,if_keywords,else_keywords,for_keywords,while_keywords,switch_keywords,do_keywords,variable_name_readability,custom_types,custom_type_name_readability,functions,function_name_readability,function_average_length,function_length_deviation,function_block_braces,nesting_depth,average_parameter_count,parameter_count_deviation,commands,average_commands_per_line,ternary_operations,negation_operator,uses_united_declarations,uses_range_based_for,creation_order,author
0.05,0.95,13.78,9.99,418,82,2012,234,275,103,0.80,1,0.25,1,0.50,1.00,0,0,1.00,1,0,1,47,18,8,20,1,0,0,0,1,0,2,1.00,49.50,38.50,1,5,0.50,0.50,98,0.71,1,0,1,0,0,allenlyh
0.10,0.90,13.88,8.67,159,69,819,23,99,18,0.46,1,0.15,1,0.50,1.00,0,0,1.00,1,0,1,4,1,0,1,2,0,0,0,1,0,1,1.00,12.00,0.00,1,5,0.00,0.00,24,0.46,1,0,1,0,0,allenlyh
0.09,0.91,14.01,9.48,220,77,1107,55,112,37,0.62,1,0.15,1,0.50,1.00,0,0,1.00,1,0,1,15,4,3,7,1,0,0,0,1,0,1,1.00,31.00,0.00,1,5,0.00,0.00,44,0.62,1,0,0,0,0,allenlyh
0.08,0.92,14.15,9.60,327,90,1486,82,175,53,0.64,1,0.17,1,0.50,1.00,0,0,1.00,1,0,1,20,4,2,13,1,0,0,0,1,0,2,1.00,24.50,4.50,1,5,1.00,1.00,68,0.71,1,0,1,0,0,allenlyh
0.10,0.90,15.69,10.09,235,80,1208,43,119,26,0.50,1,0.13,6,0.85,1.00,0,0,1.00,1,0,1,9,3,0,5,1,0,0,0,1,0,2,1.00,13.00,0.00,1,5,0.00,0.00,43,0.63,1,0,1,0,0,allenlyh
0.10,0.90,13.94,9.29,233,76,1115,67,133,36,0.62,1,0.18,1,0.50,1.00,0,0,1.00,1,0,1,12,4,2,5,1,0,0,0,1,0,2,0.50,16.00,0.00,1,5,1.00,1.00,42,0.59,1,0,1,0,0,allenlyh
0.06,0.94,13.62,10.45,412,75,1853,173,253,91,0.78,1,0.23,9,0.92,0.11,0.89,0,0.11,1,0,1,24,7,2,13,2,0,0,0,1,0,3,0.67,28.00,16.00,1,4,0.67,0.89,94,0.74,0,0,1,0,0,allenlyh
0.08,0.92,10.04,7.75,159,47,743,84,102,45,0.76,1,0.25,0,0,0,0,0,0,1,0,1,12,5,1,5,1,0,0,0,1,0,3,0.67,14.33,6.44,1,3,0.33,0.44,44,0.66,0,0,1,0,0,allenlyh
0.03,0.97,13.89,11.45,230,43,1042,201,244,66,0.94,1,0.43,2,0.86,1.00,0,0,0,1,0,1,22,8,2,12,0,0,0,0,1,0,0,0,0,0,3,4,0,0,60,0.83,1,0,1,0,0,allocator64
0.22,0.78,9.25,10.27,109,33,472,55,120,28,0.97,1,0.37,0,0,0,0,0,0,1,0,1,7,2,1,3,1,0,0,0,1,0,1,1.00,10.00,0.00,2,3,1.00,0.00,26,0.67,0,0,1,1,0,allocator64
0.11,0.89,11.35,10.15,185,51,942,112,168,57,0.89,1,0.30,0,0,0,0,0,0,1,0,1,13,3,1,6,3,0,0,0,1,0,3,0.33,10.67,2.22,2,3,1.00,0.67,45,0.62,1,0,1,1,0,allocator64
0.14,0.86,13.43,11.90,235,53,1249,128,213,62,0.95,1,0.27,12,0.95,1.00,0,0,0,1,0,1,14,6,0,8,0,0,0,0,1,0,2,0.00,19.00,10.00,2,4,2.00,0.00,55,0.70,0,0,1,1,0,allocator64
0.11,0.89,13.63,12.85,299,58,1431,146,326,69,0.88,1,0.33,8,0.85,1.00,0,0,0,1,0,1,14,4,0,8,2,0,0,0,1,0,6,0.33,9.17,5.56,1,6,1.83,0.56,64,0.70,0,0,1,0,0,allocator64
0.08,0.92,12.80,10.66,128,46,640,74,109,34,0.84,1,0.29,0,0,0,0,0,0,1,0,1,9,3,0,4,1,0,1,0,1,0,1,1.00,10.00,0.00,1,4,0.00,0.00,30,0.67,0,0,0,1,0,allocator64
0.12,0.88,9.56,9.18,130,37,612,101,126,45,0.96,1,0.37,11,1.00,1.00,0,0,0,1,0,0,8,3,0,2,3,0,0,0,1,0,2,0.00,7.50,0.50,1,4,1.50,0.50,34,0.62,0,0,1,0,0,allocator64
0.11,0.89,13.59,11.19,207,56,1006,117,168,50,0.89,1,0.28,0,0,0,0,0,0,1,0,1,12,2,1,7,2,0,0,0,1,0,3,0.00,0,0,3,4,1.00,0.67,47,0.72,0,0,1,1,0,allocator64
0.09,0.91,14.50,12.73,231,60,1102,144,191,54,0.90,1,0.30,4,1.00,1.00,0,0,0,1,0,1,13,2,1,8,2,0,0,0,1,0,3,0.00,0,0,3,4,1.00,0.67,50,0.74,0,0,0,1,0,allocator64
0.02,0.98,9.25,10.56,114,35,555,0,496,0,0.91,0,0.89,0,0,0,0,0,0,1,0,1,9,2,2,4,1,0,0,0,1,0,0,0,0,0,3,3,0,0,38,0.66,0,0,1,0,0,ALONG
0.03,0.97,10.07,17.26,297,34,1209,0,1801,0,0.99,0,1.49,2,0.80,1.00,0,0,0,1,0,0,46,16,5,24,1,0,0,0,1,0,0,0,0,0,3,4,0,0,96,0.83,0,0,1,0,0,ALONG
0.05,0.95,8.57,10.26,70,28,317,0,258,0,0.91,0,0.81,0,0,0,0,0,0,1,0,1,4,1,1,0,2,0,0,0,1,0,0,0,0,0,3,2,0,0,22,0.65,0,0,1,0,0,ALONG
0.02,0.98,9.98,10.77,100,28,489,0,393,0,0.91,0,0.80,0,0,0,0,0,0,1,0,0,12,3,2,6,1,0,0,0,1,0,0,0,0,0,3,4,0,0,35,0.74,0,0,1,0,0,ALONG
0.04,0.96,8.38,9.65,53,23,218,0,158,0,0.83,0,0.72,0,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,0,1,0,0,0,0,0,3,3,0,0,18,0.75,0,0,1,0,0,ALONG
0.03,0.97,11.26,14.11,208,40,968,0,963,0,0.95,0,0.99,0,0,0,0,0,0,1,0,0,19,6,2,10,1,0,0,0,1,0,0,0,0,0,3,4,0,0,57,0.70,0,0,1,0,0,ALONG
0.03,0.97,9.32,17.96,205,27,951,0,1610,0,0.93,0,1.69,0,0,0,0,0,0,1,0,1,58,31,26,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,40,0.41,0,0,1,0,0,ALONG
0.05,0.95,11.77,10.34,191,47,989,0,441,0,0.76,0,0.45,0,0,0,0,0,0,1,0,1,11,4,0,6,1,0,0,0,1,0,2,0.50,18.00,2.00,2,4,1.50,0.50,56,0.71,0,0,1,0,0,ALONG
0.06,0.94,10.43,9.83,69,31,365,0,197,0,0.75,0,0.54,0,0,0,0,0,0,1,0,1,4,1,1,0,2,0,0,0,1,0,0,0,0,0,3,3,0,0,17,0.53,0,0,1,0,0,ALONG
0.00,1.00,16.54,9.40,92,47,397,0,69,0,0.74,0,0.17,2,0.62,1.00,0,0,0,1,0,0,3,1,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,15,0.65,0,0,1,0,0,alpc104
0.05,0.95,15.55,9.01,208,60,871,0,171,0,0.75,0,0.20,0,0,0,0,0,0,1,0,0,12,6,1,5,0,0,0,0,1,0,3,0.67,10.67,4.44,1,4,1.67,0.44,42,0.81,0,0,1,0,0,alpc104
0.00,1.00,13.32,11.00,136,32,586,0,339,0,0.91,0,0.58,2,0.86,1.00,0,0,0,1,0,0,18,12,3,2,0,1,0,0,1,0,0,0,0,0,3,3,0,0,28,0.65,0,0,1,0,0,alpc104
0.10,0.90,14.78,10.48,191,52,872,0,220,0,0.90,0,0.25,43,0.87,0.07,0.91,0.02,0,1,0,1,15,6,2,5,1,0,1,0,1,0,2,0.00,12.50,1.50,1,4,0.00,0.00,41,0.79,0,0,1,0,0,alpc104
0.07,0.93,14.00,9.93,97,32,420,0,99,0,0.81,0,0.24,0,0,0,0,0,0,1,0,1,4,1,0,3,0,0,0,0,1,0,0,0,0,0,3,2,0,0,22,0.81,0,0,1,0,0,alpc104
0.07,0.93,15.95,11.74,140,37,638,0,162,0,0.89,0,0.25,0,0,0,0,0,0,1,0,0,7,2,0,5,0,0,0,0,1,0,0,0,0,0,3,6,0,0,30,0.83,1,0,1,0,0,alpc104
0.07,0.93,15.70,11.82,242,46,895,0,300,0,0.83,0,0.34,0,0,0,0,0,0,1,0,0,14,2,0,12,0,0,0,0,1,0,1,1.00,13.00,0.00,1,4,0.00,0.00,48,0.92,1,0,1,0,0,alpc104
0.07,0.93,12.15,8.76,156,59,729,0,198,0,0.76,0,0.27,0,0,0,0,0,0,1,0,1,9,2,0,5,2,0,0,0,1,0,2,0.50,14.00,2.00,1,3,0.50,0.50,40,0.73,1,0,1,0,0,alpc104
0.06,0.94,13.58,9.57,103,34,448,0,102,0,0.80,0,0.23,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,0,0,1,0,1,0.00,3.00,0.00,1,3,2.00,0.00,24,0.80,1,0,1,0,0,alpc104
0.03,0.97,12.63,11.26,145,41,783,72,284,22,0.90,1,0.45,0,0,0,0,0,0,1,0,1,9,2,0,6,1,0,0,0,1,0,0,0,0,0,3,3,0,0,43,0.73,0,0,0,0,0,alphaking
0.04,0.96,11.52,10.63,407,64,2028,529,336,147,0.97,1,0.43,0,0,0,0,0,0,1,0,1,42,19,5,14,4,0,0,0,1,0,1,1.00,11.00,0.00,2,3,0.00,0.00,99,0.59,0,1,1,0,0,alphaking
0.05,0.95,15.47,9.65,117,43,665,67,70,33,0.85,1,0.21,0,0,0,0,0,0,1,0,1,4,2,0,2,0,0,0,0,1,0,0,0,0,0,3,3,0,0,29,0.72,0,0,1,0,0,alphaking
0.00,1.00,17.67,12.47,172,44,901,14,409,8,0.86,1,0.47,0,0,0,0,0,0,1,0,1,11,4,0,7,0,0,0,0,1,0,0,0,0,0,3,6,0,0,41,0.82,0,0,1,0,0,alphaking
0.03,0.97,13.25,15.66,307,63,1511,0,1429,0,0.95,0,0.95,0,0,0,0,0,0,1,0,1,21,8,1,12,0,0,0,0,1,0,0,0,0,0,3,5,0,0,75,0.68,1,0,1,0,0,alphaking
0.04,0.96,12.19,15.56,171,46,853,0,856,0,0.89,0,1.00,0,0,0,0,0,0,1,0,1,9,3,0,5,1,0,0,0,1,0,0,0,0,0,3,5,0,0,42,0.64,0,1,1,0,0,alphaking
0.03,0.97,12.47,8.90,93,40,499,16,125,13,0.71,1,0.28,0,0,0,0,0,0,1,0,1,4,1,0,3,0,0,0,0,1,0,0,0,0,0,3,2,0,0,23,0.61,0,0,1,0,0,alphaking
0.01,0.99,12.25,10.24,245,55,1164,92,306,68,0.88,1,0.34,0,0,0,0,0,0,1,0,1,15,6,0,9,0,0,0,0,1,0,0,0,0,0,3,7,0,0,61,0.66,1,1,1,0,0,alphaking
0.03,0.97,12.41,9.67,161,46,869,33,239,33,0.81,1,0.31,0,0,0,0,0,0,1,0,1,11,6,2,1,2,0,0,0,1,0,1,0.00,19.00,0.00,2,3,3.00,0.00,37,0.55,0,0,1,0,0,alphaking
0.08,0.92,16.66,11.71,269,106,1466,68,214,31,0.51,1,0.19,5,0.79,1.00,0,0,0.20,1,0,1,7,4,2,1,0,0,0,0,1,0,2,1.00,1.00,0.00,1,4,4.00,0.00,40,0.50,0,0,1,0,0,amashrabov
0.06,0.94,17.48,11.66,276,110,1416,43,229,24,0.44,1,0.19,0,0,0,0,0,0,1,0,1,8,4,1,3,0,0,0,0,1,0,3,1.00,5.00,5.33,1,3,3.33,0.89,40,0.53,0,0,1,0,0,amashrabov
0.07,0.93,14.43,10.73,318,109,1544,102,257,44,0.56,1,0.23,0,0,0,0,0,0,1,0,1,10,7,1,2,0,0,0,0,1,0,3,1.00,11.67,14.22,1,3,3.00,1.33,50,0.51,0,0,1,0,0,amashrabov
0.07,0.93,12.64,9.88,326,109,1630,239,279,75,0.71,1,0.32,0,0,0,0,0,0,1,0,1,13,9,2,1,1,0,0,0,1,0,2,1.00,1.00,0.00,1,4,4.00,0.00,62,0.52,0,0,1,0,0,amashrabov
0.09,0.91,14.99,10.68,282,104,1409,76,248,38,0.55,1,0.23,0,0,0,0,0,0,1,0,1,6,3,2,1,0,0,0,0,1,0,3,1.00,8.67,10.22,1,3,3.00,1.33,47,0.55,0,0,1,0,0,amashrabov
0.15,0.85,12.87,13.06,614,146,2871,0,1321,0,0.70,0,0.46,7,1.00,1.00,0,0,0.29,1,0,1,23,7,3,11,2,0,0,0,1,0,10,0.33,13.90,6.06,2,6,0.90,0.54,111,0.59,1,0,1,0,0,amashrabov
0.16,0.84,12.69,14.03,745,159,3426,0,2217,0,0.77,0,0.65,4,0.90,1.00,0,0,0.50,1,0,1,38,17,4,15,2,0,0,0,1,0,9,0.25,19.56,16.32,2,6,0.78,0.52,146,0.64,1,0,1,0,0,amashrabov
0.05,0.95,12.72,9.36,284,104,1399,164,194,56,0.63,1,0.26,1,1.00,1.00,0,0,1.00,1,0,1,8,5,1,1,1,0,0,0,1,0,0,0,0,0,3,4,0,0,45,0.44,0,0,1,0,0,amashrabov
0.10,0.90,10.44,8.97,275,100,1410,229,239,74,0.74,1,0.33,0,0,0,0,0,0,1,0,1,13,8,0,3,2,0,0,0,1,0,1,1.00,4.00,0.00,2,3,0.00,0.00,54,0.45,0,0,1,0,0,amashrabov
0.08,0.92,15.21,10.56,59,37,365,28,17,15,0.76,1,0.12,0,0,0,0,0,0,1,0,0,4,1,1,1,1,0,0,0,1,0,0,0,0,0,3,4,0,0,15,0.71,0,0,1,0,0,Amb
0.07,0.93,15.41,10.61,90,39,447,41,31,20,0.81,1,0.16,0,0,0,0,0,0,1,0,1,5,2,1,1,1,0,0,0,1,0,0,0,0,0,3,3,0,0,16,0.62,0,0,1,0,0,Amb
0.11,0.89,12.35,9.46,195,55,926,184,73,62,0.98,1,0.28,1,0.75,1.00,0,0,0,1,0,1,18,10,2,4,2,0,0,0,1,0,0,0,0,0,3,3,0,0,48,0.73,0,0,1,0,0,Amb
0.09,0.91,15.62,10.74,103,38,500,41,28,22,0.86,1,0.14,0,0,0,0,0,0,1,0,0,6,2,1,2,1,0,0,0,1,0,0,0,0,0,3,3,0,0,22,0.79,0,0,1,0,0,Amb
0.17,0.83,14.17,13.76,187,39,836,50,202,36,0.92,1,0.30,2,1.00,1.00,0,0,1.00,1,0,0,16,9,1,2,4,0,0,0,1,0,2,1.00,11.50,10.50,3,6,2.00,1.00,37,0.77,1,0,1,0,0,Amb
0.19,0.81,12.19,13.13,234,48,939,72,170,44,0.95,1,0.26,0,0,0,0,0,0,1,0,0,9,4,2,2,1,0,0,0,1,0,4,0.75,8.75,9.12,3,3,2.50,0.50,35,0.57,1,0,1,0,0,Amb
0.15,0.85,9.72,10.28,130,43,651,63,140,38,0.86,1,0.31,0,0,0,0,0,0,1,0,1,10,5,0,3,2,0,0,0,1,0,3,0.67,8.33,3.11,2,3,0.67,0.44,35,0.62,1,0,1,0,0,Amb
0.00,1.00,30.00,16.00,2,1,90,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,Amb
0.00,1.00,3.00,3.00,1,1,6,0,0,0,0.00,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,Amb
0.12,0.88,16.55,13.04,515,112,2532,45,689,24,0.68,1,0.29,0,0,0,0,0,0,1,0,1,20,7,1,12,0,0,0,0,1,0,7,0.43,8.71,6.24,1,7,1.29,0.82,90,0.67,0,0,1,1,0,Amir.bh
0.14,0.86,18.14,12.17,273,90,1469,46,135,24,0.51,1,0.12,0,0,0,0,0,0,1,0,1,8,1,0,6,1,0,0,0,1,0,2,1.00,1.00,0.00,1,7,2.00,0.00,41,0.59,0,0,1,1,0,Amir.bh
0.12,0.88,18.52,12.22,296,90,1556,59,126,29,0.52,1,0.12,0,0,0,0,0,0,1,0,1,12,4,2,6,0,0,0,0,1,0,2,1.00,1.00,0.00,1,7,2.00,0.00,43,0.59,0,0,0,1,0,Amir.bh
0.10,0.90,19.36,13.33,387,97,1994,49,225,32,0.49,1,0.14,0,0,0,0,0,0,1,0,1,14,7,1,6,0,0,0,0,1,0,5,0.80,5.60,3.68,2,7,1.40,0.72,54,0.59,0,0,1,1,0,Amir.bh
0.08,0.92,19.58,11.68,305,95,1625,67,132,28,0.47,1,0.12,0,0,0,0,0,0,1,0,1,11,3,0,6,1,0,1,0,1,0,2,1.00,1.00,0.00,1,7,2.00,0.00,46,0.61,0,0,0,1,0,Amir.bh
0.09,0.91,19.78,12.97,294,95,1563,42,131,23,0.42,1,0.11,0,0,0,0,0,0,1,0,1,10,1,1,6,2,0,0,0,1,0,3,0.67,2.00,1.33,1,7,2.00,0.00,39,0.55,1,0,0,1,0,Amir.bh
0.12,0.88,18.18,14.68,504,103,2581,159,179,69,0.69,1,0.13,0,0,0,0,0,0,1,0,1,20,10,0,7,3,0,0,0,1,0,4,0.75,16.75,15.75,3,7,1.00,1.00,68,0.55,0,0,1,1,0,Amir.bh
0.14,0.86,16.82,12.17,338,100,1766,121,137,44,0.64,1,0.15,0,0,0,0,0,0,1,0,1,8,2,0,6,0,0,0,0,1,0,2,1.00,1.00,0.00,1,7,2.00,0.00,49,0.55,0,2,1,1,0,Amir.bh
0.09,0.91,18.28,12.24,353,102,1810,75,144,34,0.48,1,0.12,0,0,0,0,0,0,1,0,1,15,4,0,7,3,0,1,0,1,0,4,1.00,4.50,3.75,3,7,1.50,0.50,51,0.57,1,0,0,1,0,Amir.bh
0.08,0.92,12.35,7.57,165,57,778,77,93,32,0.65,1,0.22,0,0,0,0,0,0,1,0,1,7,2,1,3,1,0,0,0,1,0,0,0,0,0,3,3,0,0,32,0.56,0,0,0,0,0,amirmahdi
0.09,0.91,13.01,10.12,422,77,1808,198,239,86,0.78,1,0.24,1,1.00,1.00,0,0,0,1,0,1,19,12,3,4,0,0,0,0,1,0,6,0.60,10.17,4.78,1,4,3.67,1.11,56,0.44,0,3,1,0,0,amirmahdi
0.04,0.96,14.17,7.80,128,56,666,46,74,21,0.52,1,0.18,1,1.00,1.00,0,0,1.00,1,0,1,6,1,1,3,1,0,0,0,1,0,0,0,0,0,3,3,0,0,22,0.50,0,0,1,0,0,amirmahdi
0.05,0.95,12.65,7.14,160,55,784,80,85,34,0.64,1,0.21,0,0,0,0,0,0,1,0,1,8,3,2,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,30,0.52,0,0,1,0,0,amirmahdi
0.08,0.92,11.53,8.03,223,65,1026,126,129,49,0.69,1,0.25,0,0,0,0,0,0,1,0,1,8,5,1,2,0,0,0,0,1,0,2,0.50,7.50,4.50,1,4,2.00,0.00,38,0.47,0,0,1,0,0,amirmahdi
0.08,0.92,12.26,7.68,182,60,883,72,87,35,0.63,1,0.18,0,0,0,0,0,0,1,0,1,8,4,0,2,1,0,1,0,1,0,2,1.00,7.50,1.50,1,4,0.50,0.50,31,0.48,0,2,0,0,0,amirmahdi
0.06,0.94,12.67,8.20,123,54,608,49,82,22,0.57,1,0.22,0,0,0,0,0,0,1,0,1,5,1,1,2,1,0,0,0,1,0,0,0,0,0,3,3,0,0,21,0.48,0,0,1,0,0,amirmahdi
0.07,0.93,11.05,7.15,232,67,1072,100,124,54,0.69,1,0.21,0,0,0,0,0,0,1,0,1,10,7,1,2,0,0,0,0,1,0,2,0.50,13.00,5.00,1,4,1.00,0.00,44,0.49,0,0,1,0,0,amirmahdi
0.06,0.94,12.86,8.46,346,68,1505,212,204,79,0.79,1,0.28,21,0.87,0.10,0.90,0,0.05,1,0,1,18,8,3,6,1,0,0,0,1,0,2,0.50,16.50,13.50,1,3,2.00,0.00,64,0.59,0,1,1,0,0,amirmahdi
0.11,0.89,11.16,10.33,104,29,424,39,93,21,0.76,1,0.31,0,0,0,0,0,0,1,0,1,4,1,1,1,1,0,0,0,1,0,1,1.00,13.00,0.00,1,3,0.00,0.00,21,0.64,0,0,1,0,0,amoebius
0.07,0.93,15.43,12.78,312,46,1358,113,236,62,0.84,1,0.26,0,0,0,0,0,0,1,0,1,25,17,3,5,0,0,0,0,1,0,4,0.50,13.00,5.00,1,5,1.75,0.88,57,0.70,0,0,1,0,0,amoebius
0.06,0.94,12.55,10.68,78,31,414,59,84,21,0.77,1,0.35,0,0,0,0,0,0,1,0,1,5,2,1,1,1,0,0,0,1,0,0,0,0,0,3,3,0,0,17,0.57,0,0,1,0,0,amoebius
0.08,0.92,12.39,10.26,106,35,446,36,79,21,0.75,1,0.26,0,0,0,0,0,0,1,0,1,7,4,2,1,0,0,0,0,1,0,1,0.00,12.00,0.00,1,3,1.00,0.00,21,0.66,0,0,1,0,0,amoebius
0.12,0.88,24.64,21.11,351,54,1700,92,165,43,0.82,1,0.15,0,0,0,0,0,0,1,0,1,13,9,2,2,0,0,0,0,1,0,2,0.00,16.00,9.00,1,7,2.00,0.00,38,0.63,0,0,1,0,0,amoebius
0.13,0.87,15.99,12.27,461,75,2159,198,248,97,0.96,1,0.21,1,1.00,1.00,0,0,0,1,0,1,14,11,0,2,1,0,0,0,1,0,4,0.25,11.75,6.75,1,6,1.50,0.75,81,0.70,0,4,1,0,0,amoebius
0.12,0.88,13.00,10.96,184,46,949,166,111,52,0.97,1,0.29,0,0,0,0,0,0,1,0,1,10,6,2,2,0,0,0,0,1,0,0,0,0,0,3,6,0,0,37,0.59,0,1,0,0,0,amoebius
0.10,0.90,13.50,12.08,178,44,783,53,154,32,0.75,1,0.26,0,0,0,0,0,0,1,0,1,8,4,2,2,0,0,0,0,1,0,3,1.00,9.00,4.67,1,4,1.33,0.89,30,0.59,0,0,1,0,0,amoebius
0.13,0.87,15.93,13.87,257,64,1115,112,195,38,0.77,1,0.28,0,0,0,0,0,0,1,0,1,9,5,1,2,1,0,0,0,1,0,1,1.00,3.00,0.00,1,4,2.00,0.00,33,0.55,0,0,1,0,0,amoebius
0.07,0.93,13.52,9.30,187,53,933,110,89,43,0.76,1,0.21,1,1.00,1.00,0,0,1.00,1,0,1,14,4,3,7,0,0,0,0,1,0,0,0,0,0,3,5,0,0,39,0.62,0,0,1,0,0,amthabet
0.08,0.92,13.92,8.52,121,54,668,44,56,24,0.65,1,0.15,1,1.00,1.00,0,0,1.00,1,0,1,4,1,1,2,0,0,0,0,1,0,0,0,0,0,3,2,0,0,24,0.56,0,0,1,0,0,amthabet
0.08,0.92,14.98,9.73,166,52,884,65,75,33,0.72,1,0.16,1,1.00,1.00,0,0,1.00,1,0,1,10,2,3,5,0,0,0,0,1,0,0,0,0,0,3,4,0,0,35,0.66,0,0,1,0,0,amthabet
0.08,0.92,13.79,9.72,252,64,1200,137,98,55,0.78,1,0.20,1,1.00,1.00,0,0,1.00,1,0,1,18,6,3,9,0,0,0,0,1,0,1,1.00,10.00,0.00,1,5,2.00,0.00,53,0.67,0,0,1,0,0,amthabet
0.06,0.94,14.17,8.60,234,68,1148,85,91,51,0.75,1,0.15,1,1.00,1.00,0,0,1.00,1,0,1,9,3,2,4,0,0,0,0,1,0,0,0,0,0,3,3,0,0,51,0.68,0,0,1,0,0,amthabet
0.08,0.92,13.61,9.81,212,63,1143,111,145,51,0.76,1,0.22,67,0.88,0.01,0.97,0.01,0.01,1,0,1,13,8,1,4,0,0,0,0,1,0,1,1.00,25.00,0.00,1,3,3.00,0.00,48,0.63,0,0,1,0,0,amthabet
0.07,0.93,12.33,8.47,207,66,1048,127,85,55,0.78,1,0.20,1,1.00,1.00,0,0,1.00,1,0,1,11,3,1,7,0,0,0,0,1,0,1,1.00,11.00,0.00,1,3,1.00,0.00,52,0.67,0,1,0,0,0,amthabet
0.14,0.86,17.40,13.98,621,109,2905,240,270,98,0.86,1,0.18,150,0.93,0.07,0.91,0.01,0.02,1,0,1,21,9,1,9,2,0,0,0,1,0,4,0.25,16.50,10.00,1,6,2.50,0.75,99,0.70,0,4,1,0,0,amthabet
0.07,0.93,14.00,8.70,167,56,812,77,62,34,0.74,1,0.17,1,1.00,1.00,0,0,1.00,1,0,1,8,2,1,5,0,0,0,0,1,0,0,0,0,0,3,3,0,0,35,0.66,0,0,0,0,0,amthabet
0.09,0.91,15.66,10.69,129,67,736,0,217,0,0.52,0,0.29,0,0,0,0,0,0,1,0,1,3,1,0,2,0,0,0,0,1,0,0,0,0,0,3,4,0,0,20,0.48,0,0,0,0,0,Amtrix
0.14,0.86,12.55,12.33,171,63,929,0,506,0,0.76,0,0.54,0,0,0,0,0,0,1,0,1,7,2,0,4,1,0,0,0,1,0,1,0.00,8.00,0.00,1,3,1.00,0.00,39,0.62,0,0,1,0,0,Amtrix
0.13,0.87,14.10,12.68,170,54,860,0,422,0,0.69,0,0.49,0,0,0,0,0,0,1,0,1,13,7,3,3,0,0,0,0,1,0,0,0,0,0,3,3,0,0,30,0.58,0,0,1,0,0,Amtrix
0.14,0.86,14.36,10.50,187,72,919,0,245,0,0.52,0,0.27,0,0,0,0,0,0,1,0,1,4,0,0,4,0,0,0,0,1,0,1,0.00,3.00,0.00,1,4,2.00,0.00,29,0.54,0,0,0,0,0,Amtrix
0.12,0.88,13.42,11.53,226,80,1127,0,498,0,0.68,0,0.44,0,0,0,0,0,0,1,0,1,11,4,1,5,1,0,0,0,1,0,1,1.00,19.00,0.00,1,3,2.00,0.00,47,0.64,0,1,0,0,0,Amtrix
0.17,0.83,13.28,12.25,290,76,1447,0,600,0,0.83,0,0.41,64,0.78,0.00,0.98,0.02,0,1,0,1,17,9,1,7,0,0,0,0,1,0,1,1.00,33.00,0.00,1,3,4.00,0.00,57,0.63,0,1,0,0,0,Amtrix
0.12,0.88,19.26,15.60,484,116,2388,0,893,0,0.79,0,0.37,20,0.98,0.40,0.55,0.05,0,1,0,1,15,4,1,8,2,0,0,0,1,0,2,0.50,25.00,17.00,1,4,3.00,2.00,77,0.71,0,1,1,0,0,Amtrix
0.12,0.88,14.75,11.27,188,73,959,0,330,0,0.59,0,0.34,0,0,0,0,0,0,1,0,1,8,3,1,4,0,0,0,0,1,0,0,0,0,0,3,4,0,0,34,0.61,0,0,0,0,0,Amtrix
0.17,0.83,14.76,15.10,396,96,1786,0,901,0,0.83,0,0.50,0,0,0,0,0,0,1,0,1,14,4,0,6,3,0,1,0,1,0,1,1.00,3.00,0.00,1,4,2.00,0.00,63,0.64,0,0,1,0,0,Amtrix
0.14,0.86,13.95,12.76,277,78,1353,0,499,0,0.82,0,0.37,11,0.85,0.00,1.00,0,0,1,0,1,11,5,2,4,0,0,0,0,1,0,3,1.00,20.00,24.00,1,6,2.00,0.67,49,0.60,0,0,1,0,0,amylase
0.13,0.87,14.29,8.16,214,80,1129,0,181,0,0.34,0,0.16,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,0,1,0,2,1.00,5.00,4.00,1,6,1.50,0.50,51,0.75,0,0,0,0,0,amylase
0.15,0.85,14.52,11.52,184,71,944,0,222,0,0.65,0,0.24,0,0,0,0,0,0,1,0,1,5,1,0,4,0,0,0,0,1,0,3,1.00,9.33,8.44,1,6,1.33,0.44,35,0.65,0,0,1,0,0,amylase
0.11,0.89,12.25,9.48,179,63,919,0,330,0,0.71,0,0.36,0,0,0,0,0,0,1,0,1,16,7,7,2,0,0,0,0,1,0,2,1.00,19.50,18.50,1,6,1.50,0.50,34,0.52,0,0,1,0,0,amylase
